count	source	target	ngd
7.0	ranibizumab	wet macular degeneration	0.1201630132630168
7.0	prednisolone	lymphoid leukemia	0.5207211178861121
7.0	neomycin	mutant	0.6954534328404113
7.0	zidovudine	acquired immunodeficiency syndrome/aids	0.3742153239083087
7.0	narcotic analgesics	pain	0.5562752025044214
7.0	dopamine agonists	restless legs syndrome	0.2887729252470614
7.0	clopidogrel	diabetes mellitus	0.610016833446379
7.0	chloroquine	plasmodium vivax infection	0.3337224219544652
7.0	methotrexate	primary central nervous system lymphoma	0.3266108763054747
7.0	cyclophosphamide	symptom	0.6661060462305394
7.0	antihypertensive agents/antihypertensive agent	essential hypertension	0.3030484191615286
7.0	streptokinase	acute myocardial infarction	0.2976563696120012
7.0	pharmaceutical preparations	adverse reactions/adverse reaction	0.5418522062917466
7.0	adrenergic beta-antagonists/beta-adrenergic antagonist	chronic obstructive pulmonary disease	0.5505989394918628
7.0	antipsychotic agents/antipsychotic agent	dementia	0.4251447638355668
7.0	imatinib	leukemia, myeloid, chronic-phase	0.2162265968455682
7.0	lidocaine	arrhythmia	0.4688083049494085
7.0	imatinib	neoplasm/benign neoplasm	0.6276882734371912
7.0	pharmaceutical preparations	death (finding)	0.6533995702574014
7.0	ursodiol	biliary cirrhosis	0.2232794677816743
7.0	ampicillin/pivampicillin	mutant	0.6792583751133959
7.0	halothane	absence of sensation	0.2995242150297001
7.0	antibiotics	acute cholecystitis	0.6033223013727798
7.0	sodium stibogluconate	visceral leishmaniasis	0.2392436923365827
7.0	letrozole	neoplasm/benign neoplasm	0.6861728441769855
7.0	pharmaceutical preparations	peptic ulcer/gastrojejunal ulcer	0.6482736148743432
7.0	azathioprine	inflammatory bowel disease	0.3810520167201872
7.0	donepezil	alzheimer's disease	0.3609673250000247
7.0	penicillin g	methicillin-resistant staphylococcus aureus infection	0.5140696571566199
7.0	nifurtimox	chagas disease	0.2656576003865802
7.0	pharmaceutical preparations	temporal lobe epilepsy	0.696874560630889
7.0	adrenergic beta-antagonists/beta-adrenergic antagonist	esophageal varices	0.4319947133478842
7.0	methotrexate	poisoning	0.507052256347428
7.0	antibiotics	staphylococcal skin infections	0.3682119935952985
7.0	desmopressin	von willebrand disease	0.1917087713207771
7.0	cytotoxic agent (product)	cancer	0.5816137203344002
7.0	pharmaceutical preparations	chronic disease	0.5909793504004713
7.0	agonists	chronic obstructive pulmonary disease	0.5131105439913728
7.0	phentolamine	contraction (finding)	0.4060280967089945
7.0	bronchodilator agents	bronchiolitis	0.3858798472617303
7.0	vigabatrin	west syndrome	0.2012757903184132
7.0	doxorubicin	sarcoma	0.4053347937307562
7.0	antibiotics	cellulitis	0.4404402954272065
7.0	methotrexate	contagious equine metritis	0.4917870560900778
7.0	aspirin	cardiovascular disease	0.4959933980054353
7.0	etanercept	rheumatoid arthritis	0.3537114847158491
7.0	pharmaceutical preparations	borderline personality disorder	0.72283553659647
7.0	angiotensin-converting enzyme inhibitors	hypertensive (finding)	0.2772516966344081
7.0	rifampin	methicillin-resistant staphylococcus aureus infection	0.4257367179405204
7.0	antibiotics	salmonellosis	0.5341822851208841
7.0	trimethoprim-sulfamethoxazole combination	methicillin-resistant staphylococcus aureus infection	0.3998891413003545
7.0	quinine	malaria	0.3376125563724161
7.0	hydroxyurea	essential thrombocythemia	0.2577889467514736
7.0	anticholinergic agents	symptom	0.5738385676464678
7.0	methylprednisolone	symptom	0.6195513121881905
7.0	cetuximab	neoplasm/benign neoplasm	0.5900126666858723
6.0	anticonvulsants	status epilepticus	0.3044655096685977
6.0	antacids	dyspepsia	0.3671028413212749
6.0	lidocaine	ventricular fibrillation	0.3729120761999102
6.0	antibiotics	infection	0.4283050995098543
6.0	meropenem	pneumonia	0.5083817919221267
6.0	pharmaceutical preparations	infection	0.6783967617240594
6.0	pharmaceutical preparations	lower urinary tract symptoms	0.6591206730523825
6.0	lymphocyte immune globulin, anti-thymocyte globulin	aplastic anemia	0.3042828019245294
6.0	asparaginase	lymphoid leukemia	0.3268747508235913
6.0	bupivacaine	pain	0.5091850145126152
6.0	theophylline	asthma	0.4051072271597749
6.0	adalimumab	uveitis	0.3421307790858049
6.0	bronchodilator agents	chronic obstructive pulmonary disease	0.2570985531697525
6.0	adrenergic beta-antagonists/beta-adrenergic antagonist	acute myocardial infarction	0.4127791220301695
6.0	bevacizumab	non-small cell lung carcinoma	0.4352912361663492
6.0	anti-inflammatory agents, non-steroidal	spondylitis	0.494660867979283
6.0	amiodarone	atrial fibrillation	0.347227382609176
6.0	pharmaceutical preparations	erectile dysfunction/impotence	0.5891006039250001
6.0	antibiotics	shigella dysenteriae	0.563245546338009
6.0	anti-arrhythmia agents	supraventricular tachycardia	0.2931847401890887
6.0	hypoglycemic agents	diabetic	0.27433815053693
6.0	pharmaceutical preparations	anemia	0.6550548979233715
6.0	losartan	diabetic nephropathy	0.4254955684334993
6.0	water	obesity	0.7364568622868601
6.0	clonazepam	epilepsy	0.482776069078118
6.0	methotrexate	juvenile rheumatoid arthritis	0.3633400441860892
6.0	pioglitazone	diabetic	0.4616725557689271
6.0	naloxone	respiratory failure	0.492761608465219
6.0	epidermal growth factor receptor inhibitor (product)	lung cancer	0.3956398663025888
6.0	dacarbazine	melanoma	0.3776640472428827
6.0	simvastatin	diabetic	0.5818201814850066
6.0	gabapentin	pain	0.4887469253221709
6.0	antibiotics	arthritis	0.6247896147000372
6.0	pharmaceutical preparations	nephrotic syndrome	0.691562747785036
6.0	argipressin	diabetes insipidus	0.3010483536732525
6.0	antidepressive agents	bipolar disorder	0.3460057145894649
6.0	fluoxetine	major depressive disorder	0.3545114355402984
6.0	warfarin	stroke	0.4140341102726237
6.0	aspirin	type ii diabetes mellitus/type 2 diabetes mellitus	0.6198824446746483
6.0	ribavirin	chronic infectious disease/chronic infection	0.2678406171024939
6.0	entecavir	hepatitis b, chronic/chronic hepatitis b virus infection	0.2085330718071431
6.0	pharmaceutical preparations	gonorrhea	0.715354143581114
6.0	sildenafil	erectile dysfunction/impotence	0.2115388394996352
6.0	docetaxel	advanced cancer/advanced malignant neoplasm	0.3539497676067055
6.0	pharmaceutical preparations	myocardial infarction	0.6221511788955585
6.0	microbicides	keratitis	0.5046698074780092
6.0	digoxin	atrial fibrillation	0.4175635677595359
6.0	stimulant	symptom	0.5926574264126743
6.0	linezolid	methicillin-resistant staphylococcus aureus infection	0.2669247074347482
6.0	spectinomycin	mutant	0.5898782563435397
6.0	vancomycin	mutant	0.6400665598191484
6.0	pyrimethamine / sulfadoxine	plasmodium falciparum malaria	0.2571577421570635
6.0	neuraminidase inhibitor	influenza	0.3414497934103142
6.0	pharmaceutical preparations	hypotension	0.6272757138989198
6.0	oxygen	symptom	0.7119281142706311
6.0	albuterol	asthma	0.3742692754792365
6.0	ethanol	alcohol abuse	0.2552757949230658
6.0	prednisolone	rheumatoid arthritis	0.5190981545547408
6.0	pharmaceutical preparations	neoplasm metastasis	0.6554046326080172
6.0	antibiotics	hepatic encephalopathy	0.6064966896589484
6.0	propranolol	hypertension	0.5263515799522902
6.0	artesunate	malaria	0.3226977799815655
6.0	mexiletine	diabetic	0.7681255334914728
6.0	clopidogrel	thrombosis	0.3876358320859471
6.0	gentamicin	mutant	0.6898762798213957
6.0	etoposide	small cell lung carcinoma/small cell carcinoma	0.2966314995167186
6.0	diuretics	acute heart failure	0.4061707430353477
6.0	pharmaceutical preparations	myasthenia gravis	0.6695512830280699
6.0	omeprazole	symptom	0.5713920114168493
6.0	everolimus	neuroendocrine neoplasm	0.3470906135691389
6.0	antiepileptic agents	temporal lobe epilepsy	0.3709868849749062
6.0	docetaxel	carcinoma breast stage iv	0.2846352032125445
6.0	pharmaceutical preparations	kidney diseases/kidney disease	0.6077885369395344
6.0	fibrinolytic agents	stroke	0.3554538318579381
6.0	aspirin	acute myocardial infarction	0.4210382318829541
6.0	argipressin	nephrogenic diabetes insipidus	0.3273059474863405
6.0	rifampin	pulmonary tuberculosis	0.3918394677031759
6.0	sorbitol	diabetic	0.508587364823882
6.0	nitroglycerin	symptom	0.6910968678589938
6.0	pharmaceutical preparations	obsessive-compulsive disorder	0.6304061310784026
6.0	antidepressive agents	depression	0.2532630202877746
6.0	vincristine	leukemia	0.4887869948774629
6.0	pharmaceutical preparations	shock	0.7051247412960369
6.0	bortezomib	mantle cell lymphoma	0.2539601917359957
6.0	pharmaceutical preparations	advanced cancer/advanced malignant neoplasm	0.6077783975633859
6.0	ivermectin	onchocerciasis	0.1548212449529707
6.0	docetaxel	non-small cell lung carcinoma	0.3752691347070733
6.0	cyclosporine	nephrotic syndrome	0.4222376439257256
6.0	anticoagulant	thrombosis	0.2751725473284933
6.0	pharmaceutical preparations	silence	0.7244329127989545
6.0	thalidomide	multiple myeloma	0.2787773245851676
6.0	angiotensin-converting enzyme inhibitors	diabetic	0.4568884040568973
6.0	buspirone	schizophrenia	0.3336541378921374
6.0	psychostimulant (substance)	attention deficit hyperactivity disorder	0.345274416091706
6.0	carbamazepine	epilepsy	0.3679791335250499
6.0	azathioprine	crohn disease	0.3696080074633928
6.0	pharmaceutical preparations	poisoning	0.4979889918081517
6.0	tamoxifen	advanced cancer/advanced malignant neoplasm	0.410810376013192
6.0	antidiabetics	diabetic	0.3801257517511698
6.0	pyrimethamine / sulfadoxine	plasmodium falciparum infection	0.2575851880734537
6.0	omalizumab	asthma	0.4067184464601513
6.0	neuroprotective agents/neuroprotective agent	stroke	0.4283705274487688
6.0	vinblastine	germ cell tumor	0.4467429713853818
6.0	pharmaceutical preparations	substance abuse	0.4852540516547433
6.0	anti-arrhythmia agents	atrial arrhythmia	0.4013145215852329
6.0	lamivudine	hepatitis b	0.3002504675075495
6.0	therapeutic agent	melanoma	0.5880554362721948
6.0	aspirin	thrombosis	0.3832124434999782
6.0	antibiotics	mastitis	0.4919110898244749
6.0	olanzapine	schizophrenia	0.3258021980032459
6.0	prednisone	multiple myeloma	0.4177079168952694
6.0	clopidogrel	acute coronary syndrome	0.2245475427533741
6.0	antidiabetics	diabetes mellitus	0.4163231567728309
6.0	pyridoxine	epilepsy	0.4929223637554195
6.0	vincristine	lymphoid leukemia	0.4076399673427027
6.0	pharmaceutical preparations	glioblastoma	0.6331808744849157
6.0	agonists	diabetic	0.5776886426170249
6.0	aphidicolin	mutant	0.5927985783792687
6.0	antirheumatic drugs, disease-modifying	spondylitis	0.3506926187975855
6.0	anti-arrhythmia agents	atrial tachycardia	0.4057977733834081
6.0	ganciclovir	cytomegalovirus retinitis	0.1871631266221191
6.0	clarithromycin	helicobacter pylori infection	0.244609617673335
6.0	pharmaceutical preparations	disease progression	0.6090293566615171
6.0	cyclophosphamide	leukemia	0.508226214632939
6.0	anticholinergic agents	overactive bladder	0.2789434759867698
6.0	pharmaceutical preparations	influenza	0.6994429783821211
6.0	montelukast	asthma	0.387333832979601
6.0	pharmaceutical preparations	visceral leishmaniasis	0.64179010303765
6.0	levodopa	complication	0.5941580830210489
6.0	angiotensin-converting enzyme inhibitors	congestive heart failure/heart failure	0.3274876729525851
6.0	benzodiazepine/benzodiazepines	symptom	0.5787302353197358
6.0	argipressin	hypertensive (finding)	0.5629984985735718
6.0	adrenergic beta-antagonists/beta-adrenergic antagonist	portal hypertension	0.4576536539591622
6.0	pharmaceutical preparations	acne	0.6529258917540753
6.0	ciprofloxacin	pneumonia	0.5215551851162954
6.0	pharmaceutical preparations	solid neoplasm	0.5915051009874316
6.0	pharmaceutical preparations	cannabis dependence	0.6201102267636427
6.0	capecitabine/fluorouracil	gastric cancer	0.3826784129095312
6.0	antirheumatic drugs, disease-modifying	symptom	0.6433366826091861
6.0	antibiotics	cancer	0.7597427011580845
6.0	paclitaxel	ovarian carcinoma	0.3155902985738709
6.0	pharmaceutical preparations	duodenal ulcer	0.6628889839413238
5.0	ethanol	depression	0.6476663805999195
5.0	ceftriaxone	gonorrhea	0.2774583012948547
5.0	avibactam / ceftazidime	keratoconus posticus circumscriptus	0.2107542410336719
5.0	thioctic acid	diabetic	0.5473497442621964
5.0	sodium thiosulfate	calciphylaxis	0.1717638458337423
5.0	capecitabine/fluorouracil	colon cancer	0.3542435040364289
5.0	pharmaceutical preparations	parkinsonism	0.6488079336497616
5.0	memantine	alzheimer's disease	0.4028087211049445
5.0	cefuroxime	pneumonia	0.530063786088051
5.0	antibiotics	asthma	0.6683218000974546
5.0	pharmaceutical preparations	tics	0.6512774747304709
5.0	propranolol	hypertensive (finding)	0.4527734903946667
5.0	antibiotics	septic shock/toxic shock syndrome	0.506277114837777
5.0	cyclophosphamide	poisoning	0.496875740600707
5.0	cyclosporine	lipoid nephrosis	0.4326328942939667
5.0	antibiotics	bacterial vaginosis	0.5387959608834476
5.0	tryptophan methyl ester	mutant	0.6800185500899593
5.0	pharmaceutical preparations	cluster headache	0.6662152902684033
5.0	pharmaceutical preparations	chronic ulcer	0.7461201640611489
5.0	cisplatin	small cell lung carcinoma/small cell carcinoma	0.3791946015446431
5.0	aspirin	myocardial infarction	0.4184645560502709
5.0	melphalan	leukemia	0.5599270588376832
5.0	antibiotics	lyme disease	0.4640604139970138
5.0	pharmaceutical preparations	colorectal cancer	0.6551666254870879
5.0	microbicides	mastitis	0.4662482124949834
5.0	octreotide	neoplasm/benign neoplasm	0.6023689969991739
5.0	bleomycin	neoplasm/benign neoplasm	0.6342640150473325
5.0	antibiotics	appendicitis	0.5052753344405628
5.0	cobalamin	megaloblastic anemia	0.2821912836215783
5.0	valproic acid	epilepsy	0.4010686882751683
5.0	therapeutic agent	cancer	0.5853720816095298
5.0	lamivudine	chronic infectious disease/chronic infection	0.367059737368351
5.0	bevacizumab	cystoid macular edema/macular edema	0.2443853058004189
5.0	loratadine	hepatitis c, chronic/chronic hepatitis c virus infection	0.477986631025795
5.0	atenolol	hypertension	0.4550046594303066
5.0	agonists	contraction (finding)	0.4114154373122908
5.0	antibiotics	lung disease	0.6240786878158397
5.0	procarbazine	hodgkin lymphoma	0.3958435590164629
5.0	antidepressive agents	major depressive disorder	0.1915152049151589
5.0	fusidic acid	methicillin-resistant staphylococcus aureus infection	0.4041107721355196
5.0	amoxicillin	urinary tract infection	0.4829225312284837
5.0	aspirin	acute coronary syndrome	0.3223061752087048
5.0	diuretics	renal failure	0.4586398688483974
5.0	ceftriaxone	pneumonia	0.4784643994269789
5.0	albuterol	symptom	0.6383898792370117
5.0	pharmaceutical preparations	sinus rhythm	0.6565314137430486
5.0	serotonin uptake inhibitors	depression	0.3742272783164514
5.0	cyclophosphamide	lupus nephritis	0.3407912140689078
5.0	leucovorin	colorectal cancer	0.51942314712707
5.0	pharmaceutical preparations	hypertrophic cardiomyopathy	0.7605911198249659
5.0	clonidine	symptom	0.6726106141523001
5.0	antibiotics	community-acquired infections	0.4096265415733588
5.0	capecitabine/fluorouracil	carcinoma breast stage iv	0.3303578072517361
5.0	pharmaceutical preparations	brain neoplasm	0.6561150339654526
5.0	pharmaceutical preparations	plasmodium falciparum malaria	0.6039525723459076
5.0	levetiracetam	epilepsy	0.3813007467642388
5.0	ceftazidime	mutant	0.6438971862273655
5.0	analgesics, non-narcotic	pain	0.433389944038194
5.0	pyrimethamine	plasmodium falciparum infection	0.3356959547116284
5.0	imatinib	acute leukemia	0.4740482985092169
5.0	methotrexate	mutant	0.7905948690989947
5.0	3,4-methylenedioxyamphetamine/3,4-methylenedioxymethamphetamine	diabetic	0.5439695614709952
5.0	levofloxacin	urinary tract infection	0.4797794697027717
5.0	fluconazole	oropharyngeal candidiasis	0.2778999431637295
5.0	pharmaceutical preparations	restenosis	0.6650794507272985
5.0	everolimus	clear cell renal cell carcinoma	0.3815225431450717
5.0	olsalazine	ulcerative colitis	0.2869287246205421
5.0	mitomycin	leukemia	0.6562818700556198
5.0	loperamide	diarrhea	0.3899515652985563
5.0	anti-arrhythmia agents	tachycardia, ectopic atrial	0.4144733306340807
5.0	paclitaxel	poisoning	0.4940003968390177
5.0	methicillin	septicemia	0.5691954071604056
5.0	pharmaceutical preparations	delirium	0.6184533835487777
5.0	pharmaceutical preparations	bone disease	0.6501715316184278
5.0	pharmaceutical preparations	neurodegenerative diseases/neurodegenerative disease	0.5972902578827247
5.0	arsenic trioxide	acute promyelocytic leukemia	0.1953296997194848
5.0	zidovudine	mutant	0.6286814995057214
5.0	sertraline	major depressive disorder	0.3789787179401238
